site_code,site_name,start_date,end_date,duration_years,pct_missing_sea_level,p99_sea_level,p99_total_precip_mm,joint_exceedances,CPR
8728690,Apalachicola,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,2.0993627135415642,2.105,27.5667667388006,3449,4.027646807567518
9439040,Astoria,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,0.9596853600994191,3.643,25.516260546322545,3049,3.4664578731504103
S123,BiscayneBay_S123_T,1981-01-01 00:00:00,2020-12-31 22:00:00,39.997262149212865,6.286237412267318,0.8245,15.889171957964654,1421,1.7300735951913915
S20G,BiscayneBay_S20G_T,1984-12-06 15:00:00,2020-12-31 22:00:00,36.068446269678304,2.062090428358171,0.7945,14.824493785799183,1197,1.5460338810902066
9410840,Santa_Monica,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,3.2594516805013596,2.693,15.218417346414789,986,1.2086731309811163
8447180,Sandwich,1981-01-01 00:00:00,2001-08-31 22:00:00,20.66255989048597,2.472522922865455,3.3495,24.2547586560224,2,0.5882060706817502
558A,Neah_Bay_WA,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,0.9498791636019753,3.383,32.612491250038126,2856,3.47714997259511
762A,Pensacola_FL,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,3.890181479758027,3.238,31.98461584746828,2628,3.286593987477077
261B,Charleston_SC,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,1.198757111334604,2.88,25.33082997798448,1290,1.5728593994336546
8722670,Lake_Worth_Pier,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,3.2196167430169633,10.347,16.778385937140726,515,1.306410446139125
8579542,Lower_Marlboro,1981-01-01 00:00:00,2010-12-15 00:00:00,29.95208761122519,2.045239011125034,3.525,23.022856116267494,440,3.7849606521069634
8725110,Naples,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,3.4086924322034613,1.753,16.253950744863765,1487,1.731946255805606
8770613,Morgans_Point,1993-03-17 07:00:00,2021-08-31 22:00:00,28.45722108145106,1.3737012570549,2.425,26.965000107884393,2013,3.3307445184668647
8518668,Horns_Hook,1981-01-01 00:00:00,2005-10-14 10:00:00,24.78302532511978,3.060862841125109,3.2968400000000004,24.520463146613917,212,2.7658059257746017
8594900,Washington,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,3.927668730415658,2.676,22.776070535179283,2082,2.4520904964858286
8413320,Bar_Harbor,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,6.130825042799675,4.88,25.822150707142498,1157,1.4363224321796475
9432780,Charleston,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,1.7566646375160953,3.773,23.818132132197302,2791,3.198589806909462
1049320,Kennebec_River_At_Calumet_Bridge_At_Augusta_Maine,1998-06-03 02:00:00,2021-04-06 12:00:00,22.84188911704312,1.6295201330383584,3.5723,23.83301,860,1.7463963540228526
8635750,Lewisetta,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,2.5763666609626026,2.274,23.930452014536613,2596,3.0078610267727175
IST,Sacramento_River_at_I_Street_Bridge,1984-01-01 09:00:00,2021-01-01 07:00:00,36.99931553730322,4.63930398108269,7.617,17.365995943541144,2375,3.0754099814736673
RGP,San_Joaquin_R_at_Rindge_Pump,1982-10-01 08:00:00,2021-04-21 13:00:00,38.554414784394254,3.2449241657642305,2.2189,14.994882628294059,2056,2.544824236661547
9099004,Point_Iroquois_Mi,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,0.11356097999752639,183.882,18.454525955689803,1740,1.964969436757941
8735180,Dauphin_Island,1981-03-31 19:00:00,2021-08-31 22:00:00,40.41889117043121,3.9792162928007766,1.585,33.3074569702098,2433,3.143984665378599
8557380,Lewes,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,0.6070620050438885,2.57,25.719779133783,2068,2.3519451686065476
1408168,Barnegat_Bay_At_Mantoloking_Nj,2000-04-11 15:00:00,2021-04-06 14:00:00,20.982888432580424,31.03826918895412,0.4968,24.751354634719828,1023,3.254852052179446
594A,Harvest_Oil_P_CA,1992-05-14 04:00:00,2018-12-31 22:00:00,26.63107460643395,34.594182475467626,5.533,14.026162922382296,574,1.5108998280048573
569A,San_Diego_CA,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,0.08766267881535297,3.2,9.690542221069316,1095,1.3187010025017858
VOL,Volanti,1997-11-05 21:00:00,2021-01-01 07:00:00,23.15400410677618,6.598219520245936,2.1001,16.11454290151205,1224,2.6243438461604764
8515186,Fire_Island,1989-07-26 13:00:00,2014-01-24 23:00:00,24.49828884325804,3.079208243505632,2.88,26.422925829848477,61,1.682625429067755
8726724,Clearwater_Beach,1996-01-01 00:00:00,2021-08-31 22:00:00,25.66461327857632,3.1706807585811494,1.638,22.474953025578003,1272,2.352278033595315
SNC,Sunrise_Club,1994-07-01 08:00:00,2021-01-01 07:00:00,26.50239561943874,5.818527700306443,2.158,17.109720408916438,1375,2.544000960925286
9052058,Rochester_Ny,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,0.14869742182844423,75.694,19.819153258998732,866,0.9824610166188873
8574070,Havre_De_Grace,1981-01-01 00:00:00,2005-09-07 22:00:00,24.681724845995895,2.244631047725561,2.917,23.02954888540502,580,2.243310931768064
8467150,Bridgeport,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,1.8115015166124584,3.122,28.427960097695813,1814,2.089063353694496
8465705,New_Haven,1999-10-17 17:00:00,2021-08-31 22:00:00,21.872689938398356,1.5061906102992562,7.968,28.14425048229387,987,2.0973485345684337
8531804,Sea_Bright,1982-07-29 16:00:00,2015-09-25 13:00:00,33.15537303216975,0.8325821744844527,2.2015299999999995,24.82557028521794,13,0.8903558213051682
8452944,Conimicut_Light,1999-10-17 14:00:00,2021-08-31 22:00:00,21.872689938398356,5.814493207124045,7.354,24.898835182187717,837,1.868365950517732
745A,New_York_NY,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,15.615665200618443,2.862,24.2866575717926,1749,2.4983353169642952
8447435,Chatham,1994-08-17 14:00:00,2021-08-31 22:00:00,27.039014373716633,4.870207945729075,3.299,27.31554603573384,550,2.3321185763438534
8533365,Stouts_Creek,1981-01-01 00:00:00,2015-09-27 07:00:00,34.73511293634497,0.5628973779622721,0.753039999999999,23.198050409382585,21,1.7873279592133362
1372058,Hudson_River_Below_Poughkeepsie_Ny,1993-10-01 05:00:00,2019-11-06 16:00:00,26.09719370294319,0.42092840283241545,1.2253,23.11015042660464,1615,2.850335333568655
8443970,Boston,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,1.2839754145498512,4.55,23.836062252490738,1452,1.6537167899338712
9449880,Friday_Harbor,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,0.31643527804505833,3.837,18.438492715256384,3496,3.954651286180817
8729840,Pensacola,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,2.3068251777346114,3.26,31.633753985149546,2749,3.2339994609414013
MRZ,Martinez,1994-07-01 08:00:00,2021-06-09 06:00:00,26.937713894592743,3.67421948771802,2.1275,15.120205283164871,1703,3.0448646321960715
DGL,Doughty_Cut_Above_Grant_Line_Canal,1999-05-26 21:00:00,2021-06-02 17:00:00,22.017796030116358,2.1872361147806805,2.4658,12.973871231079078,930,1.9700180188579735
9099090,Grand_Marais_Lake_Superior_Mn,1981-01-01 00:00:00,2021-08-02 04:00:00,40.58316221765914,0.12171229237934883,183.884,17.785433409360344,1465,1.662303013918024
BDL,Beldon_Landing,1988-09-22 21:00:00,2020-07-03 15:00:00,31.77549623545517,6.267163980858909,2.0726,16.459235012467783,1580,2.447565580873545
MSM,SF_Mokelumne_River_at_New_Hope_Bridge,1982-10-01 08:00:00,2021-05-10 18:00:00,38.60643394934976,1.6150811825018097,2.3409,16.179769039154,2432,2.935736444279148
9075035,Essexville_Mi,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,0.14560541494732343,177.465,18.872071057558088,1378,1.5538841975742161
9014096,Dunn_Paper_Mi,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,1.5535929119958622,177.21,18.062025308608998,1113,1.279000355107012
9410660,Los_Angeles,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,0.15933974993758257,3.125,11.718026324887877,1209,1.3660661486063979
8725520,Fort_Myers,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,4.000605939894129,1.999,16.091772425343997,3055,3.630761672032677
9063085,Toledo_Oh,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,0.2470794589550141,175.161,19.12369437514484,1570,1.7752941251781684
S44_T,S44_T,1981-01-01 00:00:00,2020-12-31 22:00:00,39.997262149212865,5.8547394899027205,0.9135,16.759141981601648,1470,1.7823532072336856
9075080,Mackinaw_City_Mi,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,0.13098865514566163,177.398,17.936101406766657,1215,1.3859423248788167
8447386,Fall_River,1999-10-17 07:00:00,2021-08-31 22:00:00,21.872689938398356,2.9136593099420085,8.126,24.97887983918184,835,1.798524856842908
FPT,Sacramento_River_at_Freeport,1984-01-01 09:00:00,2021-01-01 07:00:00,36.99931553730322,7.74697171960698,36.1493,17.3737287520907,2306,3.084115140584948
8518750,The_Battery,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,3.2173725211868565,2.863,24.288365244865386,2072,2.4086813398161757
8661070,Springmaid_Pier,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,5.45373957488828,10.915,25.746853202508245,1292,1.5951199222905685
S25B,Miami_S25B_T,1981-01-01 00:00:00,2020-12-31 22:00:00,39.997262149212865,6.103428312309812,0.8819,16.558297991674518,1760,2.1390313327745383
11455420,Sacramento_R_A_Rio_Vista_Ca,1995-04-20 23:00:00,2021-04-06 16:00:00,25.960301163586585,2.117001924547204,4.4044,14.897399182970593,1374,2.4978010786365643
9415020,Point_Reyes,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,1.4520115240790976,3.219,20.752870738472048,2318,2.6460519152771287
8761305,Shell_Beach,1982-11-29 23:00:00,2021-08-31 22:00:00,38.75154004106776,1.9748616507712233,10.53,31.3252860307693,1160,3.8170450806186245
760A,Apalachicola_FL,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,1.387892343025263,2.087,27.642914235585714,3377,4.126786398040648
8729108,Panama_City,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,1.8643872853612216,1.722,28.352331221100183,2371,2.7725429921058082
9052025,Port_Ontario_Lake_Ontario_Ny,1981-01-01 00:00:00,2018-11-05 14:00:00,37.842573579739906,0.7795190855571934,75.30781,21.6580957173277,6,0.4978997965834423
8727520,Cedar_Key,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,4.146719253809803,1.992,24.174782097330635,2122,2.5061089578382845
ANH,San_Joaquin_River_at_Antioch,1982-10-01 08:00:00,2021-03-10 15:00:00,38.4394250513347,1.746456636831984,2.0726,14.469675630262488,2549,3.13808461561633
9044049,Windmill_Point_Mi,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,0.5624641608293324,175.917,18.347145467990657,1076,1.2257779698751141
BAC,Bacon_Island_at_Old_River,1987-05-05 09:00:00,2021-06-02 17:00:00,34.078028747433265,5.7003317299162815,2.097,14.080191135369734,1880,2.6793716535408953
8632200,Kiptopeke,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,1.2985628564455454,2.298,24.85415816303724,2153,2.459244552532255
9435380,South_Beach,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,1.1644706020966642,4.266,29.734095632998198,2930,3.3300290125652845
8577330,Solomons_Island,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,3.6213324506060802,1.926,24.787882864444466,2426,3.0807527476310654
759A,St_Petersburg_FL,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,0.5079631936834836,1.953,19.166150212245082,2308,2.7988908025091246
1409146,East_Thorofare_At_Ship_Bottom_Nj,2000-05-05 15:00:00,2021-04-06 13:00:00,20.917180013689254,26.079298517310768,0.6066,24.0340381860733,1071,3.1986282114421734
9087031,Holland_Mi,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,6.296731467635121,177.444,23.40497747053403,1299,1.5733834721997062
557A,Port_Orford_OR,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,11.432774433720109,4.565,32.00477579227471,2322,3.1595661254618608
775A,Galveston_Pier_21,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,2.57223915099296,2.136,28.64389204977854,2464,3.04531332852537
9063063,Cleveland_Oh,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,0.1571301678678645,175.07,20.009484440087647,1268,1.435834835463324
9063090,Fermi_Power_Plant_Mi,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,1.7849312450106254,175.11434000000003,21.03026667551668,1225,1.407949228974961
8665530,Charleston,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,1.1434310224394129,2.893,25.272603109448028,1346,1.5441587996660413
757A,Naples_FL,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,3.00454825200018,1.739,16.172532647731163,1387,1.7435313393165286
554A,La_Jolla_CA,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,3.752683168465453,3.246,12.4291777610778,1045,1.3102257747845614
S197,S197_T,1981-01-01 00:00:00,2020-12-31 21:00:00,39.997262149212865,14.759096275931302,0.701,15.776548027948694,1298,1.7666974226148946
747A,Lewes_DE,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,0.23867064951440278,2.56,25.69867199483227,1983,2.3930130141361428
8723214,Virginia_Key,1994-01-28 16:00:00,2021-08-31 22:00:00,27.589322381930184,1.4975915321163507,4.045,17.47532516717906,1028,1.7266796809205576
264A,Atlantic_City_NJ,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,2.2456056080097273,3.222,24.150028620317595,1941,2.4075550292796124
9044020,Gibraltar_Mi,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,0.15347597791744905,175.203,20.99472671739025,1178,1.3306825813225738
9052076,Olcott_Ny,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,2.223996222129774,75.72,19.760906696319502,870,1.0200377747972544
9099018,Marquette_CG_Mi,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,0.25073364890542954,183.886,16.367648243847153,1486,1.6838337587615166
GORDO,Gordon_FloridaWestCoast,1981-01-01 00:00:00,2020-12-31 22:00:00,39.997262149212865,7.410755791569107,0.8958879999999888,16.3955299677809,2268,2.8387177318073915
8419317,Wells,1999-07-01 00:00:00,2020-12-31 22:00:00,21.503080082135522,4.9109108365735015,7.783,24.79903122774324,562,1.718645317687884
9415144,Port_Chicago,1981-01-01 00:00:00,2021-08-31 20:00:00,40.662559890485966,1.7566744934342116,2.9229400000000023,15.402350696801884,2767,3.160382202091239
9415252,Petaluma_River_Entrance,1985-06-21 19:00:00,2014-06-30 22:00:00,29.023956194387406,0.8399232788843994,3.00725,18.054590857714103,31,1.6145071857150344
577A,Santa_Barbara_CA,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,45.95685915429532,2.893,15.238406538877467,618,1.3747699502873436
9075099,De_Tour_Village_Mi,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,0.24033326212347791,177.391,18.18570792675014,966,1.0890520166236994
9063053,Fairport_Oh,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,0.2827780838552266,175.069,22.41691634051225,1043,1.1827945940043423
RVB,Sacramento_River_at_Rio_Vista_Bridge,1984-01-01 09:00:00,2021-01-01 07:00:00,36.99931553730322,5.937248542509996,2.1976,15.313385903747237,2409,3.195798053949274
573A,Arena_Cove_CA,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,20.632552274876538,4.879,26.344437122248774,1968,2.9869780061038553
8571559,Mccready_Aos_Creek,1981-10-19 17:00:00,2010-12-09 13:00:00,29.136208076659823,5.059723054155949,3.088,23.55620682239529,440,2.963833292704011
8571892,Cambridge,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,1.5824569179540553,1.667,23.878409862487555,2290,2.635601294463709
8741196,Pascagoula_Point,1981-01-01 00:00:00,2005-07-03 09:00:00,24.501026694045173,3.4648440773607216,1.551,31.430274248123098,81,2.354497693906717
8720625,Racy_Point,1997-04-01 00:00:00,2019-08-05 12:00:00,22.34360027378508,8.765194484293716,0.639,17.683701872756412,287,1.9256954756824194
ORI,Old_River_at_Clifton_Court_Intake,1982-10-01 08:00:00,2021-06-02 14:00:00,38.6694045174538,3.7559405633910843,2.2525,13.267451524711701,1984,2.4597365412865058
8659084,Southport,1981-01-01 00:00:00,2008-01-30 22:00:00,27.077344284736483,5.0723935580896695,4.892,29.851986348624834,299,1.735221061401789
9087057,Milwaukee_Wi,1981-01-01 00:00:00,2021-08-02 04:00:00,40.58316221765914,0.09585194388304376,177.462,19.651746402205337,1318,1.497969978707376
572A,Astoria_OR,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,0.3143247421906663,3.646,25.67955929040283,2899,3.5166573476547307
8726667,Mckay_Bay_Entrance,1990-12-11 14:00:00,2020-01-31 22:00:00,29.138945927446954,7.7575643690715275,1.174,17.411146461927242,1092,2.503085200685031
8720218,Mayport_Bar_Pilots_Dock,1995-09-20 00:00:00,2021-08-31 22:00:00,25.946611909650922,4.498595425350923,4.563,19.17423486709223,839,1.811436480347714
564A,Willapa_Bay_WA,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,3.2555277023071496,4.479,25.771401275181884,3411,4.2414185515536085
9014090,Mouth_Of_The_Black_River_Mi,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,1.7891476180303356,177.09,18.062025308608998,1109,1.279476094976008
9044030,Wyandotte_Mi,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,0.1287399228684829,175.54,19.451493024821,1162,1.314241853771835
9014080,St_Clair_State_Police_Mi,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,0.24623618435107206,176.611,18.554482310951787,1112,1.2537912923543988
8555889,Brandywine_Shoal_Light,1984-03-18 21:00:00,2021-08-31 22:00:00,37.45379876796714,10.297512807548687,7.788,,0,
8410140,Eastport,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,2.710458915311484,7.85,24.242467284130893,979,1.1320250732260093
S26_T,MiamiRiver_S26_T,1985-06-01 00:00:00,2020-12-31 22:00:00,35.58384668035592,0.5542537129228629,0.8914,16.282667219636302,1624,2.09623486232021
772A,Port_Isabel_TX,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,2.882360888034945,1.923,17.138998091214695,2113,2.6494900097780043
14211720,Willamette_River_At_Portland_Or,1988-10-01 08:00:00,2021-05-03 05:00:00,32.58316221765914,0.0007001673399942586,4.828,21.1510464549064,1121,1.5731458291509461
S155,S155_T_LakeWorthLagoon,1986-02-19 14:00:00,2020-12-31 22:00:00,34.86379192334018,0.6475255623721882,0.954,16.508671522062777,1352,1.7809691047666276
ORB,Old_River_at_Byron,2000-08-28 21:00:00,2021-01-01 06:00:00,20.34223134839151,0.945438232490327,2.7188,13.470350110813358,761,1.7280691170956741
8631044,Wachapreague,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,5.675637008340089,2.382,24.25218671560281,1751,2.228955245052952
S79_T,CalahootchieRiver_S79_T,1998-05-17 09:00:00,2020-12-31 22:00:00,22.625598904859686,50.20922611545249,0.8451,15.630418282497628,614,2.518847368938113
9076060,US_Slip_Mi,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,0.2841835415284633,177.745,17.446049153758718,1320,1.4906661049090693
S41_T,S41_T_BoyntonBeach,1985-09-01 00:00:00,2020-12-29 12:00:00,35.3264887063655,3.174838949254888,0.9271479999999982,16.481064438803408,1386,1.8490199059700592
9410230,La_Jolla,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,1.2006398164884868,3.242,12.529420554637856,1145,1.3082993288501659
9075059,Harrisville_Mi,1981-01-01 00:00:00,2008-11-05 12:00:00,27.84394250513347,5.766654512829127,177.393,17.563919305706793,545,0.9739690307557161
9063079,Marblehead_Oh,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,3.944276414171511,175.1,20.172136723914516,1255,1.484215703905719
VNI,San_Joaquin_River_at_Venice_Island,1982-10-01 08:00:00,2021-05-10 17:00:00,38.60643394934976,1.3934770147207431,2.2342,15.547125354299245,2373,2.8811926939247487
8573364,Tolchester_Beach,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,4.433740753104741,1.9123299999999872,25.750454813214567,1804,2.90024831940171
8771510,Galveston_Pleasure_Pier,1981-01-01 00:00:00,2011-07-20 16:00:00,30.546201232032853,0.6486547043337005,1.9695299999999698,27.89842867843591,1623,2.4437721617323036
8533615,Barnegat_Inlet_Inside,1984-09-06 19:00:00,2013-12-10 22:00:00,29.259411362080765,4.942844221262262,2.03,23.12748101269957,604,2.4644155834900543
S20F,BiscayneBay_S20F_T,1985-06-01 00:00:00,2020-12-31 22:00:00,35.58384668035592,1.589031610733737,0.8013070000000007,14.8391366004894,1180,1.5394206877677712
9439011,Hammond,1983-07-01 20:00:00,2014-08-12 23:00:00,31.11567419575633,1.6743411887199189,3.63,25.639160335026055,613,3.2025289670050765
9411406,Oil_Platform_Harvest,1992-05-14 04:00:00,2020-11-30 22:00:00,28.54757015742642,9.189385736033916,15.532,14.133224368027781,687,1.549310590812174
S49_T,S49_T_St_Lucie_NorthFork,1994-05-23 23:00:00,2020-12-31 22:00:00,26.60643394934976,0.5084542305449806,0.7934,16.961162239300585,1249,2.1617976319169308
8720357,I_295_Bridge,1997-04-01 00:00:00,2021-08-31 22:00:00,24.416153319644078,3.6098199060989,0.527,18.366616241507803,768,2.3809705816287807
749A,Chesapeake_BBT,1981-01-01 00:00:00,2016-12-31 22:00:00,35.997262149212865,0.13277350867464152,4.92,24.062039664521517,2110,2.6830704088137027
9099064,Duluth_Mn,1981-01-01 00:00:00,2021-08-02 04:00:00,40.58316221765914,0.06465087124076266,183.931,21.011432170865657,1754,1.992712121256249
9414764,Oakland_Inner_Harbor,1981-01-01 00:00:00,2011-05-01 23:00:00,30.327173169062284,0.27945778419690676,3.5148199999999994,14.629215568274311,40,7.407741752133537
8512451,Ponquogue_Point,1989-06-28 14:00:00,2014-02-28 23:00:00,24.670773442847366,3.265302347947511,2.6,25.147661611224446,89,2.3451259809844895
8636580,Windmill_Point,1996-01-01 00:00:00,2021-08-31 21:00:00,25.66461327857632,1.4120125512226775,1.498,26.365041732788,1650,3.05157265273411
9419750,Crescent_City,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,0.6954282396043436,3.484,37.380063389002714,2511,2.8653846914745387
8516945,Kings_Point,1998-11-01 00:00:00,2021-08-31 22:00:00,22.830937713894592,0.7234248772226081,6.694,24.21557861563191,1215,2.4488439581902957
1407770,Shark_River_At_Belmar_Nj,2000-01-29 19:00:00,2021-04-06 13:00:00,21.182751540041068,24.132639049685796,0.9997,24.93379062413702,893,2.557827246987469
8761724,Grand_Isle,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,1.8843047541034195,2.46,27.98732534701561,2108,2.4406006479367606
9087072,Sturgeon_Bay_Canal_Wi,1981-01-01 00:00:00,2021-08-02 04:00:00,40.58316221765914,0.32297326545928823,177.447,17.480855822550424,1547,1.7586391800017667
BEN,Mokelumne_R_at_Bensons_Ferry_Nr_Thorton,1982-10-01 08:00:00,2021-05-10 18:00:00,38.60643394934976,2.397506168097271,3.8435,17.77463525529121,2520,3.0570942258378184
575A,Charleston_OR,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,1.4875636079797054,3.774,24.00094508966844,2602,3.177385447136234
9063038,Erie_Lake_Erie_Pa,1981-01-01 00:00:00,2021-07-02 03:00:00,40.498288843258045,3.6393136006670197,175.084,21.848371297029924,1243,1.4609449815590092
9087096,Port_Inland_Mi,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,4.154532882087723,177.417,18.879388123704597,1532,1.8062639567345753
9087023,Ludington_Mi,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,0.4638010321681152,177.459,20.37518365665672,1286,1.4588605114169393
G56_T,G56_T_PampanoBay,1985-06-01 00:00:00,2020-12-31 22:00:00,35.58384668035592,2.183035156162346,1.0546,16.75240695476525,2540,3.3301779485702574
262A,St_Augustine_FL,1981-01-01 00:00:00,2002-07-15 18:00:00,21.533196440793976,55.05909025898008,2.777,21.66230164216924,393,1.856829285195724
9437540,Garibaldi,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,1.736466641045134,4.084,30.98541975019301,1309,3.7060219475160165
BYL,Bryte_Lab,1982-10-01 08:00:00,2021-03-18 13:00:00,38.46132785763176,4.357007693722231,8.3149,17.98931732304587,2612,3.2467178444656093
VON,Sacramento_River_at_Verona,1984-01-13 20:00:00,2021-01-01 07:00:00,36.96646132785763,11.70061099796334,9.589,17.528544263944084,1576,2.20697381319143
8770520,Rainbow_Bridge,1996-01-01 00:00:00,2021-07-31 22:00:00,25.579739904175224,7.134289090544247,2.009,29.85224485387101,759,4.434607523679203
9034052,St_Clair_Shores_Mi,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,0.05846703920664725,175.98152999999996,18.75013969838622,1034,1.1714590995126537
8545240,Philadelphia,1989-03-01 05:00:00,2021-08-31 22:00:00,32.50102669404517,1.0072932241104582,3.484,23.14015738700148,1492,2.1223497383578462
9411340,Santa_Barbara,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,3.913361816248727,2.895,15.245024387507895,708,1.4001953981895543
GSM,Georgiana_Slough_at_Mokelumne_R,1982-10-01 08:00:00,2021-04-21 15:00:00,38.554414784394254,4.153845243449239,2.1793,15.09163901209825,2361,2.9628814174790694
